,num_authors,type,method,num_training,train_path,test_path,top_1,top_5,top_10,top_100,auroc_1,auroc_2,auroc_3,tpr,fpr
b6670780-8281-475c-9910-64cd2451d86d,100,intra_context,SAR2_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.145,0.38,0.5,1,1,0.755595886,0.755595886,0.620689655,0.467836257
a863b87a-611e-480b-bc35-fcd8b2ff5e32,100,cross_context,SAR2_worldnews,2,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.111111111,0.257575758,0.328282828,1,1,0.729597107,0.729597107,0.409090909,0.443181818
4bcba625-cb26-4e0b-a9da-877bc40012c9,100,intra_context,SAR2_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.12,0.3,0.43,1,1,0.7578125,0.7578125,0.5,0.352272727
ed9de403-e2f1-485b-818b-fbcde6d3d0a8,100,cross_context,SAR2_worldnews,2,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.124352332,0.248704663,0.367875648,1,1,0.576676529,0.576676529,0.333333333,0.686390533
9898d24d-ba4e-4b50-b1a6-413800f075da,100,intra_context,SAR2_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.11,0.325,0.46,1,1,0.673646578,0.673646578,0.454545455,0.58988764
99fbc531-4f79-499d-b5e3-bbfb2cec1dfa,100,cross_context,SAR2_worldnews,2,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.100502513,0.261306533,0.346733668,1,1,0.60027933,0.60027933,0.35,0.636871508
6f4a6f5c-0c01-45c0-a0bc-5767b4b0df9e,100,intra_context,SAR2_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.14,0.395,0.545,1,1,0.648255814,0.648255814,0.5,0.784883721
133c65fb-8a9f-4ba1-8e5d-0fb7197d4970,100,cross_context,SAR2_worldnews,2,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.111111111,0.272727273,0.424242424,1,1,0.587809917,0.587809917,0.272727273,0.767045455
f893e2a5-40b3-48b3-9b7d-d5df371b5b44,100,intra_context,SAR2_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.175,0.38,0.535,1,1,0.758441558,0.758441558,0.6,0.43030303
83b1d32d-9e00-4cb1-896f-15146328aeb9,100,cross_context,SAR2_worldnews,2,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.121212121,0.292929293,0.398989899,1,1,0.565373563,0.565373563,0.333333333,0.770114943
101f224d-288f-44f0-95ff-077f10dfee55,100,intra_context,SAR2_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.305,0.55,0.695,1,1,0.738530487,0.738530487,0.62295082,0.676258993
1be67dea-6a6b-4029-b17a-ffe4344b7bfa,100,cross_context,SAR2_worldnews,5,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.190082645,0.409090909,0.54338843,1,1,0.578554791,0.578554791,0.304347826,0.760204082
03807893-86ed-4a86-92e7-83756c69eb4f,100,intra_context,SAR2_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.395,0.635,0.775,1,1,0.780730202,0.780730202,0.696202532,0.41322314
58c7a32c-17b0-4168-9980-5acd6ad72030,100,cross_context,SAR2_worldnews,5,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.162162162,0.361746362,0.494802495,1,1,0.734332252,0.734332252,0.512820513,0.454094293
d000bf81-ef21-4bdf-8eed-138a6950657c,100,intra_context,SAR2_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.28,0.56,0.7,1,1,0.725570437,0.725570437,0.535714286,0.583333333
89d6574e-eb5a-48ae-bf8a-fbcb997a9a0c,100,cross_context,SAR2_worldnews,5,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.188436831,0.406852248,0.541755889,1,1,0.664307988,0.664307988,0.454545455,0.625329815
18088b04-3262-40a2-9e96-44f096ce88ac,100,intra_context,SAR2_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.325,0.61,0.73,1,1,0.725128205,0.725128205,0.507692308,0.444444444
e31b70c9-68c6-461c-94b6-7af8681e1b75,100,cross_context,SAR2_worldnews,5,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.172631579,0.406315789,0.547368421,1,1,0.690405263,0.690405263,0.426829268,0.569974555
9f8e071e-5eb0-488a-b44f-6a0175ca94da,100,intra_context,SAR2_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.38,0.625,0.77,1,1,0.759762309,0.759762309,0.592105263,0.491935484
dd439629-c1b9-42ed-8026-329b0ee6c362,100,cross_context,SAR2_worldnews,5,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.20997921,0.405405405,0.507276507,1,1,0.714695154,0.714695154,0.485148515,0.557894737
3101d6f4-aa83-4413-b406-956c015a4ced,100,intra_context,SAR2_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.49,0.745,0.84,1,1,0.778011204,0.778011204,0.653061224,0.460784314
7562a682-29d6-436c-94b0-13a1ee155713,100,intra_context,SAR2_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.565,0.805,0.905,1,1,0.804190825,0.804190825,0.699115044,0.413793103
906998e9-27bb-4722-ac83-73e0514deadc,100,cross_context,SAR2_worldnews,10,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.305369128,0.564876957,0.68344519,1,1,0.716515369,0.716515369,0.523809524,0.54589372
9ef2fcb0-f819-4da4-bab0-73340b1cf346,100,intra_context,SAR2_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.445,0.72,0.815,1,1,0.757566555,0.757566555,0.651685393,0.468468468
697f2aee-e178-4ec3-ab52-55fe41f3fe31,100,cross_context,SAR2_worldnews,10,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.269823789,0.516519824,0.646475771,1,1,0.725878044,0.725878044,0.514285714,0.518853695
22d54730-0e7a-4c78-8aff-6e6e3783542e,100,intra_context,SAR2_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.46,0.69,0.785,1,1,0.813506441,0.813506441,0.673913043,0.37962963
3d828864-85ed-44b1-b034-a31ef4b96208,100,cross_context,SAR2_worldnews,10,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.26713948,0.528368794,0.632387707,1,1,0.678004568,0.678004568,0.442477876,0.606451613
0f1bfa1a-5119-4d40-9e8b-c229c890a7fb,100,intra_context,SAR2_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.495,0.755,0.85,1,1,0.736273627,0.736273627,0.595959596,0.514851485
3470783d-d05c-4655-be02-8400a667eef9,100,cross_context,SAR2_worldnews,10,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.206459054,0.465974625,0.582468281,1,1,0.683253216,0.683253216,0.474860335,0.613372093
52916523-eb33-491f-ad58-919d5a718f3a,100,intra_context,SAR2_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.583333333,0.843333333,0.896666667,1,1,0.819885714,0.819885714,0.708571429,0.376
789bf620-5e1a-48ca-93eb-c925b4f66550,100,cross_context,SAR2_worldnews,15,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.303889789,0.576985413,0.703403566,1,1,0.708501358,0.708501358,0.522666667,0.596041909
7783a9e0-42d3-4450-8bb0-3037965d4209,100,intra_context,SAR2_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.543333333,0.826666667,0.9,1,1,0.82101115,0.82101115,0.705521472,0.364963504
85c7c4af-d9b5-4eeb-a3f7-5c42c51edec9,100,cross_context,SAR2_worldnews,15,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.332537788,0.568814638,0.708035004,1,1,0.731207692,0.731207692,0.533492823,0.505363528
033f10d6-ed3d-4e8b-8dc1-7b5c49f54c68,100,intra_context,SAR2_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.576666667,0.813333333,0.866666667,1,1,0.814255155,0.814255155,0.710982659,0.307086614
6708e939-c2af-4e8e-b21a-f3ff9e3becdf,100,cross_context,SAR2_worldnews,15,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.302600473,0.597320725,0.734436564,1,1,0.730690913,0.730690913,0.536458333,0.511864407
8c1b0916-2ea4-4bce-a969-6b7d98e84ce5,100,intra_context,SAR2_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.553333333,0.85,0.893333333,1,1,0.782817839,0.782817839,0.63253012,0.440298507
e588cfc0-9dde-4104-8df4-4092c78042e6,100,cross_context,SAR2_worldnews,15,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.284659557,0.5414274,0.670221493,1,1,0.722867039,0.722867039,0.515850144,0.560779817
8f5905ec-7e5c-4cfd-bc39-a5ca542a5956,100,intra_context,SAR2_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.576666667,0.8,0.873333333,1,1,0.846752537,0.846752537,0.774566474,0.267716535
e4d96793-b2ca-4c3f-affa-4e501f2e1954,100,cross_context,SAR2_worldnews,15,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.321514907,0.564867043,0.694601128,1,1,0.711270456,0.711270456,0.533834586,0.581947743
21234bb1-4e8b-428f-8958-6a1d005c3264,100,intra_context,SAR2_worldnews,20,data/processed_worldnews.csv,data/processed_worldnews.csv,0.6525,0.8725,0.91,1,1,0.826511205,0.826511205,0.716475096,0.294964029
2ed81b95-794d-40b4-b6ea-35cc68d3d326,100,cross_context,SAR2_worldnews,20,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.386843693,0.641520821,0.751357876,1,1,0.726870846,0.726870846,0.56474259,0.543307087
477220d6-6d20-42eb-8fc5-870aff1753f6,100,intra_context,SAR2_worldnews,20,data/processed_worldnews.csv,data/processed_worldnews.csv,0.5925,0.845,0.8975,1,1,0.808443996,0.808443996,0.696202532,0.374233129
06aaeeab-7f24-474f-9394-d8688828b6a6,100,cross_context,SAR2_worldnews,20,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.308634021,0.545103093,0.682989691,1,1,0.695324797,0.695324797,0.488517745,0.637465051
7ddcfee8-b692-44f5-9457-ebf084f9d471,100,intra_context,SAR2_worldnews,20,data/processed_worldnews.csv,data/processed_worldnews.csv,0.61,0.81,0.89,1,1,0.812132198,0.812132198,0.643442623,0.371794872
4212d0c3-c682-4f2b-86c6-88fb75ca5241,100,cross_context,SAR2_worldnews,20,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.321785085,0.580739871,0.70640047,1,1,0.721482289,0.721482289,0.545620438,0.535064935
922d4dd7-db76-43f4-8878-c0a7041abab8,100,intra_context,SAR2_worldnews,20,data/processed_worldnews.csv,data/processed_worldnews.csv,0.6575,0.8725,0.9175,1,1,0.815492215,0.815492215,0.680608365,0.284671533
2c775e03-22c9-49bf-bab0-6b03e26a5e57,100,cross_context,SAR2_worldnews,20,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.38202934,0.625305623,0.732885086,1,1,0.745892779,0.745892779,0.5632,0.50148368
4ba5331f-017e-49b7-9fa0-e80b947d48eb,100,intra_context,SAR2_worldnews,20,data/processed_worldnews.csv,data/processed_worldnews.csv,0.6375,0.8475,0.905,1,1,0.802947938,0.802947938,0.631372549,0.379310345
7034a765-dc95-4f98-9a02-7d9371523eab,100,cross_context,SAR2_worldnews,20,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.357961783,0.612738854,0.729299363,1,1,0.736287635,0.736287635,0.571174377,0.506944444
d1483862-4920-47fa-9877-cb5f172b61fc,100,intra_context,SAR2_worldnews,30,data/processed_worldnews.csv,data/processed_worldnews.csv,0.68,0.885,0.94,1,1,0.853924122,0.853924122,0.759803922,0.276041667
ab4d0c6f-fe4a-4145-a487-bbae585e3b43,100,cross_context,SAR2_worldnews,30,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.44785575,0.693957115,0.794834308,1,1,0.77466393,0.77466393,0.63656148,0.427184466
6362ce72-66a5-4422-81a9-78044c909d7c,100,intra_context,SAR2_worldnews,30,data/processed_worldnews.csv,data/processed_worldnews.csv,0.68,0.906666667,0.936666667,1,1,0.7979856,0.7979856,0.68872549,0.380208333
e34f98e2-1a82-461f-8dd8-4e0a8848de8e,100,cross_context,SAR2_worldnews,30,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.404236142,0.650743578,0.758900406,1,1,0.746064795,0.746064795,0.578595318,0.496217852
51a10bfa-80ff-4875-abd9-ba3505749f0e,100,intra_context,SAR2_worldnews,30,data/processed_worldnews.csv,data/processed_worldnews.csv,0.706666667,0.881666667,0.926666667,1,1,0.870551029,0.870551029,0.775943396,0.255681818
620cc301-416a-41bd-a1db-439e3b85121c,100,cross_context,SAR2_worldnews,30,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.424228466,0.67941041,0.793182865,1,1,0.74989924,0.74989924,0.592833876,0.5024
f9ede9e2-3d19-4c1c-90a6-9452424242fd,100,intra_context,SAR2_worldnews,30,data/processed_worldnews.csv,data/processed_worldnews.csv,0.663333333,0.888333333,0.943333333,1,1,0.826347082,0.826347082,0.716080402,0.316831683
b0778e38-5bd3-4181-86d9-37c9c82b00fc,100,cross_context,SAR2_worldnews,30,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.40483946,0.691949744,0.808748255,1,1,0.741689359,0.741689359,0.568965517,0.512900704
7ed65d47-5b9b-4c70-b43f-b752337790ef,100,intra_context,SAR2_worldnews,30,data/processed_worldnews.csv,data/processed_worldnews.csv,0.695,0.898333333,0.936666667,1,1,0.823275806,0.823275806,0.693045564,0.349726776
e91355e5-e3f5-4aa2-9081-4e47689bb70d,100,cross_context,SAR2_worldnews,30,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.417851888,0.696419814,0.798430603,1,1,0.755173416,0.755173416,0.58685446,0.470935131
7e86ce7f-da3a-4812-97be-ff6ae01fd970,100,intra_context,SAR2_worldnews,40,data/processed_worldnews.csv,data/processed_worldnews.csv,0.74,0.9175,0.95125,1,1,0.852780665,0.852780665,0.778716216,0.235576923
8ce30b23-3bcb-4de3-8e54-84b4331634d1,100,cross_context,SAR2_worldnews,40,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.470240441,0.748916043,0.841545132,1,1,0.759970113,0.759970113,0.617770327,0.488839286
7cdb23ca-91f6-4416-8778-2aa0ec736b23,100,intra_context,SAR2_worldnews,40,data/processed_worldnews.csv,data/processed_worldnews.csv,0.75625,0.91,0.96375,1,1,0.859262556,0.859262556,0.783471074,0.251282051
af2cf857-6e79-45f6-b479-e92e68016d50,100,cross_context,SAR2_worldnews,40,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.450612245,0.703673469,0.810204082,1,1,0.766445668,0.766445668,0.593297101,0.439821694
f9f1653f-c48c-4e5f-a716-24a1b8102491,100,intra_context,SAR2_worldnews,40,data/processed_worldnews.csv,data/processed_worldnews.csv,0.76625,0.91625,0.95125,1,1,0.86733955,0.86733955,0.800978793,0.192513369
fb81b82c-9a87-43be-a984-e36aa277456a,100,cross_context,SAR2_worldnews,40,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.496756963,0.745898512,0.84700496,1,1,0.778586394,0.778586394,0.639784946,0.435936315
8fb7d6e5-b320-49b1-a3f2-9200e4208426,100,intra_context,SAR2_worldnews,40,data/processed_worldnews.csv,data/processed_worldnews.csv,0.74125,0.91375,0.95375,1,1,0.848058264,0.848058264,0.750421585,0.265700483
1b5087e4-8797-4037-b872-621c408b5c58,100,cross_context,SAR2_worldnews,40,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.417677643,0.695407279,0.793760832,1,1,0.755267765,0.755267765,0.579875519,0.462797619
0ca1710c-a10f-4e77-874c-61f05207e004,100,intra_context,SAR2_worldnews,40,data/processed_worldnews.csv,data/processed_worldnews.csv,0.7575,0.92125,0.96,1,1,0.852552652,0.852552652,0.780528053,0.221649485
5a77d722-ff50-4fef-a6ae-a5526344a287,100,cross_context,SAR2_worldnews,40,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.428343949,0.673566879,0.777070064,1,1,0.765590213,0.765590213,0.604089219,0.460306407
47b835cc-7521-4bc3-81be-2c7d6e2c26f4,100,intra_context,SAR2_worldnews,50,data/processed_worldnews.csv,data/processed_worldnews.csv,0.723820483,0.911392405,0.953970081,1,1,0.838500265,0.838500265,0.73926868,0.3375
9f120a6c-7441-4721-8b6c-ad7abb8334f3,100,cross_context,SAR2_worldnews,50,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.492451474,0.736879942,0.840043134,1,1,0.780311873,0.780311873,0.654014599,0.443342776
5ba1b1ed-d210-44bb-8121-e7adc596cc35,100,intra_context,SAR2_worldnews,50,data/processed_worldnews.csv,data/processed_worldnews.csv,0.773184358,0.92849162,0.972067039,1,1,0.853309462,0.853309462,0.786127168,0.21182266
5e47833a-0b7f-4508-b456-528a5587f4ba,100,cross_context,SAR2_worldnews,50,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.493844049,0.74247606,0.827633379,1,1,0.785109634,0.785109634,0.630886427,0.409459459
de4a7047-b91c-4baf-a8da-3013ddf10c2d,100,intra_context,SAR2_worldnews,50,data/processed_worldnews.csv,data/processed_worldnews.csv,0.769141531,0.92575406,0.967517401,1,1,0.871131676,0.871131676,0.811463047,0.185929648
f7fa896a-96c9-4e3c-9966-d174f2c91154,100,cross_context,SAR2_worldnews,50,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.4447132,0.706634416,0.805805114,1,1,0.768743391,0.768743391,0.609168609,0.465463597
04841504-77d3-45f5-be23-22ca088b4857,100,intra_context,SAR2_worldnews,50,data/processed_worldnews.csv,data/processed_worldnews.csv,0.765432099,0.918069585,0.951739618,1,1,0.882901402,0.882901402,0.815249267,0.167464115
2867dcf1-85cb-4781-a9a1-203764fa0704,100,cross_context,SAR2_worldnews,50,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.438615665,0.709289617,0.813114754,1,1,0.790029342,0.790029342,0.651162791,0.401038287
0c4d400b-29f7-47ac-8f1d-ddeee57ed90d,100,intra_context,SAR2_worldnews,50,data/processed_worldnews.csv,data/processed_worldnews.csv,0.764966741,0.927937916,0.973392461,1,1,0.870997402,0.870997402,0.791304348,0.221698113
6476b635-fbef-4bd2-a7f5-08c5b14b3e88,100,cross_context,SAR2_worldnews,50,data/processed_worldnews.csv,data/worldnews_50_processed_subs.csv,0.4359401,0.707487521,0.810648918,1,1,0.765252089,0.765252089,0.618320611,0.469026549
bd40f7ef-ff5e-4a46-a85b-1f2c2cbee17b,100,intra_context,SHR_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.01,0.06,0.1,1,1,1,1,1,0
265964c0-610a-4283-95b3-e482fc44eb47,100,cross_context,SHR_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.010204082,0.066326531,0.096938776,1,1,0.734536082,0.734536082,0,0.324742268
de812130-ff1d-4db0-b08f-ad1267bd77fe,100,intra_context,SHR_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.02,0.05,0.1,1,1,0.520408163,0.520408163,0.5,0.918367347
e0e4d936-539b-409a-9397-4b2b42715134,100,cross_context,SHR_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.005102041,0.051020408,0.102040816,1,1,0.825641026,0.825641026,1,0.174358974
0b9792ce-b809-4859-a4b9-1abc15ebd680,100,intra_context,SHR_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.02,0.05,0.1,1,1,0.489795918,0.489795918,0,0.581632653
b43e3539-593c-45e3-8fd8-5a16e1b64004,100,cross_context,SHR_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.010204082,0.045918367,0.102040816,1,1,0.092783505,0.092783505,0,0.958762887
82e1bc1b-8179-4e2c-9bd6-63138949673b,100,intra_context,SHR_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.02,0.06,0.1,1,1,0.683673469,0.683673469,0,0.346938776
3fb03631-f11f-46fc-9fa6-d8ee35bfa7e7,100,cross_context,SHR_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.020408163,0.040816327,0.096938776,1,1,0.529947917,0.529947917,0.25,0.75
ff48712d-96fa-43e9-8363-b82210026b32,100,intra_context,SHR_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.01,0.05,0.12,1,1,0.626262626,0.626262626,0,0.373737374
1d56803b-f4b4-4129-aa0c-6969da991dea,100,cross_context,SHR_worldnews,2,data/processed_worldnews.csv,data/processed_worldnews.csv,0.010204082,0.066326531,0.112244898,1,1,0.75257732,0.75257732,0,0.288659794
58a0871c-39ee-4e7d-9a30-05fb25411f66,100,intra_context,SHR_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.14,0.36,0.44,1,1,0.727574751,0.727574751,0.571428571,0.534883721
af7fc201-b597-4a11-b022-d4592448e40b,100,cross_context,SHR_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.066098081,0.189765458,0.29424307,1,1,0.643393725,0.643393725,0.322580645,0.543378995
4522e598-8746-48a2-ad04-2dd01d66338f,100,intra_context,SHR_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.16,0.36,0.44,1,1,0.70610119,0.70610119,0.5,0.55952381
41d0362d-0583-455f-be12-3101e5e61c93,100,cross_context,SHR_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.059701493,0.226012793,0.313432836,1,1,0.48914804,0.48914804,0.142857143,0.811791383
2d4f90cd-c57c-4b98-bf2c-092a81f13db9,100,intra_context,SHR_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.18,0.43,0.52,1,1,0.489159892,0.489159892,0.166666667,0.829268293
d10503a1-c165-4f89-b273-12aaafadec61,100,cross_context,SHR_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.093816631,0.23880597,0.326226013,1,1,0.592245989,0.592245989,0.409090909,0.757647059
3c09fdba-3808-4d38-9c73-8822f83c29f0,100,intra_context,SHR_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.13,0.37,0.53,1,1,0.621573828,0.621573828,0.307692308,0.620689655
0a176baa-d60e-4743-8c36-c23aafec35e0,100,cross_context,SHR_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.059701493,0.194029851,0.313432836,1,1,0.616618076,0.616618076,0.428571429,0.689342404
db0ca1bb-b27f-4b9b-ba99-486bb04905b9,100,intra_context,SHR_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.19,0.42,0.54,1,1,0.644574399,0.644574399,0.473684211,0.740740741
6f8fa050-5651-4d96-9aa5-2be9949fbf0d,100,cross_context,SHR_worldnews,5,data/processed_worldnews.csv,data/processed_worldnews.csv,0.068230277,0.208955224,0.347547974,1,1,0.607193936,0.607193936,0.34375,0.718535469
b9eb17f6-602e-45ba-9fbe-598c791e335f,100,intra_context,SHR_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.29,0.47,0.61,1,1,0.796017484,0.796017484,0.75862069,0.225352113
d61ae025-31c2-44a9-8d0b-5030cae2908a,100,cross_context,SHR_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.150964813,0.33938706,0.454029512,1,1,0.656105504,0.656105504,0.406015038,0.629679144
17e40338-7d3d-4cab-baf5-fca36d67750e,100,intra_context,SHR_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.31,0.59,0.68,1,1,0.723702665,0.723702665,0.580645161,0.52173913
c4e85a57-415b-4cc1-af58-2a96d0b5dd2a,100,cross_context,SHR_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.166855846,0.357548241,0.477866061,1,1,0.684887579,0.684887579,0.428571429,0.583106267
1988f9e5-8a11-46dc-8151-2089c24760f1,100,intra_context,SHR_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.32,0.55,0.61,1,1,0.748161765,0.748161765,0.5625,0.544117647
86e27b07-10d2-481d-8f5f-e7253ae3f371,100,cross_context,SHR_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.163450624,0.371169126,0.488081725,1,1,0.723324665,0.723324665,0.513888889,0.568521031
ac462b7b-a54e-446c-a64e-771c5e8456b9,100,intra_context,SHR_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.34,0.53,0.68,1,1,0.721033868,0.721033868,0.558823529,0.484848485
28bb305d-abf1-4be5-a283-1b673438dcc7,100,cross_context,SHR_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.154370034,0.350737798,0.473325766,1,1,0.682264114,0.682264114,0.485294118,0.660402685
5fbb89b5-5e82-4f85-835c-619f6c7d1812,100,intra_context,SHR_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.31,0.54,0.69,1,1,0.75829827,0.75829827,0.677419355,0.623188406
fb5f0840-679d-481e-81f3-384316b1e6ef,100,cross_context,SHR_worldnews,10,data/processed_worldnews.csv,data/processed_worldnews.csv,0.158910329,0.356413167,0.466515323,1,1,0.714565259,0.714565259,0.542857143,0.619433198
db7e44c3-604f-4172-a69d-799a44ddfaa0,100,intra_context,SHR_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.38,0.655,0.765,1,1,0.790534805,0.790534805,0.671052632,0.451612903
37987b1e-ae01-4bbe-b83f-94f6aeed243e,100,cross_context,SHR_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.22122449,0.433469388,0.563265306,1,1,0.734584233,0.734584233,0.568265683,0.536687631
0bada7fb-5bc8-472f-bdd4-3f5760aa07f4,100,intra_context,SHR_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.38,0.66,0.765,1,1,0.753820034,0.753820034,0.592105263,0.548387097
e13539d3-d80e-42ea-92dd-b126308e0353,100,cross_context,SHR_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.231020408,0.453061224,0.565714286,1,1,0.724051526,0.724051526,0.540636042,0.567940552
08a48203-4734-46af-824c-755426f68112,100,intra_context,SHR_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.355,0.665,0.775,1,1,0.803035266,0.803035266,0.732394366,0.372093023
9a4a41e2-aa8d-448d-8a8f-00b09ab36253,100,cross_context,SHR_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.222857143,0.431836735,0.555918367,1,1,0.709426078,0.709426078,0.509157509,0.571428571
399a888e-d6aa-4554-a606-dddf67798ce4,100,intra_context,SHR_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.37,0.665,0.785,1,1,0.746246246,0.746246246,0.581081081,0.563492063
f5b6b1bc-6d7f-4f50-9253-a47e9259e225,100,cross_context,SHR_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.188571429,0.435918367,0.551020408,1,1,0.716193263,0.716193263,0.541125541,0.576458753
0bafd980-4f3a-48e8-a861-dc23f863c99d,100,intra_context,SHR_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.35,0.685,0.8,1,1,0.683186813,0.683186813,0.5,0.623076923
a796496e-d04a-48f3-8979-8571da43e873,100,cross_context,SHR_worldnews,15,data/processed_worldnews.csv,data/processed_worldnews.csv,0.217142857,0.450612245,0.569795918,1,1,0.712411895,0.712411895,0.515037594,0.570385819
