,num_authors,type,method,num_training,train_path,test_path,top_1,top_5,top_10,top_100,auroc_1,auroc_2,auroc_3,tpr,fpr
6f0ff7ed-9115-4764-99c5-5902a9304131,100,intra_context,SAR_gaming,5,data/processed_gaming.csv,data/processed_gaming.csv,0.13,0.21,0.27,1,,,,,
eb624b7b-9e0a-4966-8352-480276fd2034,100,cross_context,SAR_gaming,5,data/processed_gaming.csv,data/processed_gaming.csv,0.04,0.1,0.157777778,1,,,,,
0a14c704-d162-429f-8335-9f9eb877a517,100,intra_context,SAR_gaming,5,data/processed_gaming.csv,data/processed_gaming.csv,0.05,0.13,0.23,1,,,,,
39e7cf62-3be1-4016-97c9-995d91eafb05,100,cross_context,SAR_gaming,5,data/processed_gaming.csv,data/processed_gaming.csv,0.04,0.115555556,0.177777778,1,,,,,
481aa750-a449-43d7-90a7-49806e86c67f,100,intra_context,SAR_gaming,5,data/processed_gaming.csv,data/processed_gaming.csv,0.07,0.2,0.24,1,,,,,
e6b24673-e185-4f71-86d3-092876fc83db,100,cross_context,SAR_gaming,5,data/processed_gaming.csv,data/processed_gaming.csv,0.062222222,0.133333333,0.177777778,1,,,,,
f6b4b730-b8f6-4f1b-85b1-58e7208ccc49,100,intra_context,SAR_gaming,5,data/processed_gaming.csv,data/processed_gaming.csv,0.07,0.12,0.25,1,,,,,
87648971-3fd6-4533-8e88-1c05be4888a4,100,cross_context,SAR_gaming,5,data/processed_gaming.csv,data/processed_gaming.csv,0.037777778,0.104444444,0.173333333,1,,,,,
71ebde40-be4a-4c19-84a4-e66524ee5731,100,intra_context,SAR_gaming,10,data/processed_gaming.csv,data/processed_gaming.csv,0.19,0.35,0.45,1,,,,,
7ec6f81d-670f-4800-8544-703793c9d6ff,100,cross_context,SAR_gaming,10,data/processed_gaming.csv,data/processed_gaming.csv,0.06875,0.17875,0.27,1,,,,,
ef29f4f9-f6f3-4a1e-bbb1-029fa5362185,100,intra_context,SAR_gaming,10,data/processed_gaming.csv,data/processed_gaming.csv,0.11,0.28,0.41,1,,,,,
ce636793-fc71-4365-9127-a9c7890b9ffb,100,cross_context,SAR_gaming,10,data/processed_gaming.csv,data/processed_gaming.csv,0.0625,0.18,0.2425,1,,,,,
5c81e15c-b0bc-49db-bf0c-cba2cde0a749,100,intra_context,SAR_gaming,10,data/processed_gaming.csv,data/processed_gaming.csv,0.2,0.36,0.41,1,,,,,
566a5e37-9bcf-4140-845e-75352d57686c,100,cross_context,SAR_gaming,10,data/processed_gaming.csv,data/processed_gaming.csv,0.07625,0.18,0.25,1,,,,,
58013a93-1572-451e-bfd9-eb07077a9652,100,intra_context,SAR_gaming,10,data/processed_gaming.csv,data/processed_gaming.csv,0.06,0.28,0.37,1,,,,,
011bfdeb-bccd-488b-b119-814a7ca68b73,100,cross_context,SAR_gaming,10,data/processed_gaming.csv,data/processed_gaming.csv,0.0825,0.18125,0.25,1,,,,,
03c2acd1-4871-4457-a194-3cfdef330e65,100,intra_context,SAR_gaming,10,data/processed_gaming.csv,data/processed_gaming.csv,0.17,0.31,0.41,1,,,,,
181b73d0-56f0-4592-a4da-64aa40ed677a,100,cross_context,SAR_gaming,10,data/processed_gaming.csv,data/processed_gaming.csv,0.06375,0.1825,0.2725,1,,,,,
4c6770a1-2e6e-4ee5-9b05-46fc87e02f3f,100,intra_context,SAR_gaming,15,data/processed_gaming.csv,data/processed_gaming.csv,0.195,0.36,0.465,1,,,,,
1d9eba68-ef3a-4883-8c5b-5ec6133af7d9,100,cross_context,SAR_gaming,15,data/processed_gaming.csv,data/processed_gaming.csv,0.098181818,0.248181818,0.343636364,1,,,,,
35b15695-590c-4642-a8af-a951f8e87e2a,100,intra_context,SAR_gaming,15,data/processed_gaming.csv,data/processed_gaming.csv,0.265,0.445,0.51,1,,,,,
47424739-661e-49fe-a61c-d405174c2966,100,cross_context,SAR_gaming,15,data/processed_gaming.csv,data/processed_gaming.csv,0.107272727,0.247272727,0.34,1,,,,,
65c9d542-77eb-4de7-bc07-8e13c9130d25,100,intra_context,SAR_gaming,15,data/processed_gaming.csv,data/processed_gaming.csv,0.2,0.375,0.44,1,,,,,
f27c230d-290b-4079-a2fb-ab7362903cc8,100,cross_context,SAR_gaming,15,data/processed_gaming.csv,data/processed_gaming.csv,0.113636364,0.242727273,0.331818182,1,,,,,
66b7b0b3-da58-44cd-a6fe-51cf74afda70,100,intra_context,SAR_gaming,15,data/processed_gaming.csv,data/processed_gaming.csv,0.245,0.405,0.515,1,,,,,
00a42f83-2bf4-4595-b361-356b7a0720b1,100,cross_context,SAR_gaming,15,data/processed_gaming.csv,data/processed_gaming.csv,0.123636364,0.264545455,0.355454545,1,,,,,
e21c4c6c-e848-4028-9628-2a9953b1da3a,100,intra_context,SAR_gaming,15,data/processed_gaming.csv,data/processed_gaming.csv,0.21,0.42,0.53,1,,,,,
bed59a8f-3f2e-4942-81cc-d80fbdb7c3e4,100,cross_context,SAR_gaming,15,data/processed_gaming.csv,data/processed_gaming.csv,0.1,0.256363636,0.359090909,1,,,,,
