,num_authors,type,method,num_training,train_path,test_path,top_1,top_5,top_10,top_100,auroc_1,auroc_2,auroc_3,tpr,fpr
610d0418-9573-4ff6-b30d-f024be1bf303,100,cross_context,KOP_news,100,data/processed_news.csv,data/processed_news.csv,0.255693582,0.500345066,0.61352657,1,,,,,
6c60e7b7-ea48-45a7-a74d-1aaa0f97a8d6,100,intra_context,KOP_news,100,data/processed_news.csv,data/processed_news.csv,0.528915663,0.756626506,0.834939759,1,,,,,
76f68f76-2da2-482d-991e-a84bde752129,100,cross_context,KOP_news,100,data/processed_news.csv,data/processed_news.csv,0.250517598,0.501035197,0.631124914,1,,,,,
9bbb6b79-a244-44ff-819c-ca3f80410457,100,intra_context,KOP_news,100,data/processed_news.csv,data/processed_news.csv,0.468674699,0.710843373,0.820481928,1,,,,,
9620e39d-c676-4441-9a07-134ccffdfbae,100,cross_context,KOP_news,100,data/processed_news.csv,data/processed_news.csv,0.250517598,0.498274672,0.615942029,1,,,,,
bc67225a-fd3d-49a6-8794-b7e2d5e811f3,100,intra_context,KOP_news,100,data/processed_news.csv,data/processed_news.csv,0.438554217,0.701204819,0.791566265,1,,,,,
e1d0ee44-031f-4c69-a95a-48122e64284f,100,cross_context,KOP_news,100,data/processed_news.csv,data/processed_news.csv,0.241890959,0.498274672,0.621118012,1,,,,,
9231af73-2beb-40e3-911f-c8721bb99312,100,intra_context,NAR_news,2,data/processed_news.csv,data/processed_news.csv,0.04,0.13,0.23,1,,,,,
e2cf82a1-d279-4512-b9b5-12804735ab38,100,cross_context,NAR_news,2,data/processed_news.csv,data/processed_news.csv,0.015151515,0.095959596,0.186868687,1,,,,,
c66c6cc5-9f7a-4fd5-90e3-1744e81bcfd4,100,intra_context,NAR_news,2,data/processed_news.csv,data/processed_news.csv,0.05,0.13,0.23,1,,,,,
9896f8e9-503e-44d3-8ac8-ef36fe3b7dc6,100,cross_context,NAR_news,2,data/processed_news.csv,data/processed_news.csv,0.035353535,0.151515152,0.212121212,1,,,,,
0f840796-327a-4d8e-adc6-105ed5d47024,100,intra_context,NAR_news,2,data/processed_news.csv,data/processed_news.csv,0.01,0.13,0.22,1,,,,,
017a431c-39f0-408f-ae51-bd9fa09595f5,100,cross_context,NAR_news,2,data/processed_news.csv,data/processed_news.csv,0.045454545,0.116161616,0.232323232,1,,,,,
5d064973-7c3f-4270-9adc-be6321fbde90,100,intra_context,NAR_news,2,data/processed_news.csv,data/processed_news.csv,0.05,0.17,0.3,1,,,,,
c7f3925d-777f-4e39-91ac-ae65cb04829b,100,cross_context,NAR_news,2,data/processed_news.csv,data/processed_news.csv,0.050505051,0.202020202,0.272727273,1,,,,,
3cbc784d-a927-4569-82a8-3d0e70f1ea5e,100,intra_context,NAR_news,2,data/processed_news.csv,data/processed_news.csv,0.02,0.16,0.24,1,,,,,
0b3bf80b-fe38-44bc-ad5c-8adcabb32610,100,cross_context,NAR_news,2,data/processed_news.csv,data/processed_news.csv,0.035353535,0.186868687,0.297979798,1,,,,,
9612a01a-6951-4fa6-b8e8-d98d144a6455,100,intra_context,NAR_news,5,data/processed_news.csv,data/processed_news.csv,0.06,0.23,0.38,1,,,,,
2085a012-4590-495c-a92c-3d8945646b25,100,cross_context,NAR_news,5,data/processed_news.csv,data/processed_news.csv,0.078059072,0.198312236,0.316455696,1,,,,,
0d138c2e-a1c5-44f4-89c5-54b02e577d43,100,intra_context,NAR_news,5,data/processed_news.csv,data/processed_news.csv,0.18,0.38,0.52,1,,,,,
c314c541-d6d4-4575-a358-7902beedfe87,100,cross_context,NAR_news,5,data/processed_news.csv,data/processed_news.csv,0.061181435,0.196202532,0.29535865,1,,,,,
1fe4b53f-f23f-49ee-a4c4-3173766634f8,100,intra_context,NAR_news,5,data/processed_news.csv,data/processed_news.csv,0.07,0.2,0.38,1,,,,,
6438b6f5-7e3f-4ce0-b515-9cf90b032292,100,cross_context,NAR_news,5,data/processed_news.csv,data/processed_news.csv,0.078059072,0.232067511,0.339662447,1,,,,,
265c83db-a7dd-4742-9290-dbdaf9601258,100,intra_context,NAR_news,5,data/processed_news.csv,data/processed_news.csv,0.12,0.27,0.42,1,,,,,
853ffd33-dc43-490d-af19-5b3112395d20,100,cross_context,NAR_news,5,data/processed_news.csv,data/processed_news.csv,0.069620253,0.191983122,0.312236287,1,,,,,
8a2b5296-7850-4343-bc55-df697aaa2e58,100,intra_context,NAR_news,5,data/processed_news.csv,data/processed_news.csv,0.11,0.29,0.41,1,,,,,
db62eef1-47fd-49f8-9f5e-638a2badbcdf,100,cross_context,NAR_news,5,data/processed_news.csv,data/processed_news.csv,0.101265823,0.253164557,0.369198312,1,,,,,
4c27a937-6b91-4d63-94ff-791928c36717,100,intra_context,NAR_news,10,data/processed_news.csv,data/processed_news.csv,0.15,0.4,0.54,1,,,,,
9c18c256-7d37-4ae0-a425-721e383ab518,100,cross_context,NAR_news,10,data/processed_news.csv,data/processed_news.csv,0.122866894,0.328782708,0.466439135,1,,,,,
64d1c5e6-70aa-47e5-87e3-7a215c71207d,100,intra_context,NAR_news,10,data/processed_news.csv,data/processed_news.csv,0.23,0.38,0.52,1,,,,,
6db0dfcd-3b5c-4913-87b0-695fa2b6182d,100,cross_context,NAR_news,10,data/processed_news.csv,data/processed_news.csv,0.118316268,0.306029579,0.420932878,1,,,,,
45423798-a8fd-4cdf-aac2-5fab734ed678,100,intra_context,NAR_news,10,data/processed_news.csv,data/processed_news.csv,0.24,0.47,0.62,1,,,,,
d45d972d-3514-4938-91fa-0f4efc3042e0,100,cross_context,NAR_news,10,data/processed_news.csv,data/processed_news.csv,0.142207053,0.313993174,0.433447099,1,,,,,
706a55a3-571f-431c-9051-9b45a9714cbd,100,intra_context,NAR_news,10,data/processed_news.csv,data/processed_news.csv,0.17,0.39,0.53,1,,,,,
35eb35e2-ed2d-4fae-9689-308bcade4808,100,cross_context,NAR_news,10,data/processed_news.csv,data/processed_news.csv,0.114903299,0.323094425,0.439135381,1,,,,,
a15171d9-8c95-4d87-9b9b-f8b0cfbfbfd8,100,intra_context,NAR_news,10,data/processed_news.csv,data/processed_news.csv,0.17,0.41,0.5,1,,,,,
99d53257-28b3-4f60-8534-b6f98abe0055,100,cross_context,NAR_news,10,data/processed_news.csv,data/processed_news.csv,0.135381115,0.317406143,0.427758817,1,,,,,
822d7fe4-92b1-415d-9a45-e9e131723df7,100,intra_context,NAR_news,15,data/processed_news.csv,data/processed_news.csv,0.25,0.475,0.61,1,,,,,
ab9836cd-11ee-48a2-b049-779d8c8f5bea,100,cross_context,NAR_news,15,data/processed_news.csv,data/processed_news.csv,0.155518395,0.37541806,0.494983278,1,,,,,
b201fe6b-c3da-48e1-a242-74feaf93bad2,100,intra_context,NAR_news,15,data/processed_news.csv,data/processed_news.csv,0.24,0.49,0.595,1,,,,,
1fa06371-84a7-4f14-82fa-5a332b496edd,100,cross_context,NAR_news,15,data/processed_news.csv,data/processed_news.csv,0.142976589,0.364548495,0.501672241,1,,,,,
edb7ec94-3591-4e2c-beb2-518817beed1e,100,intra_context,NAR_news,15,data/processed_news.csv,data/processed_news.csv,0.205,0.445,0.575,1,,,,,
4bc45601-9930-47e5-946f-2bfb38435259,100,cross_context,NAR_news,15,data/processed_news.csv,data/processed_news.csv,0.153010033,0.342809365,0.463210702,1,,,,,
4688572d-5893-4391-bab4-c3b243e994c2,100,intra_context,NAR_news,15,data/processed_news.csv,data/processed_news.csv,0.23,0.445,0.58,1,,,,,
3ea428b4-2559-4555-90f9-2cf585f89a2f,100,cross_context,NAR_news,15,data/processed_news.csv,data/processed_news.csv,0.149665552,0.383779264,0.505016722,1,,,,,
a6aa33a5-b4cc-4fb6-b862-c30e3c5ad25e,100,intra_context,NAR_news,15,data/processed_news.csv,data/processed_news.csv,0.245,0.5,0.615,1,,,,,
7a9b27e7-0d1b-4ff0-8362-96774c42259a,100,cross_context,NAR_news,15,data/processed_news.csv,data/processed_news.csv,0.162207358,0.361204013,0.489966555,1,,,,,
3cfc5c66-8218-46b9-aac9-43dc7b129aff,100,intra_context,NAR_news,20,data/processed_news.csv,data/processed_news.csv,0.255,0.56,0.7,1,,,,,
3bd05554-9e6a-4a23-be40-8d21e3f7572e,100,cross_context,NAR_news,20,data/processed_news.csv,data/processed_news.csv,0.191592006,0.425223983,0.55616816,1,,,,,
9c667bb7-a51c-4fc1-98b0-deb3b69fee60,100,intra_context,NAR_news,20,data/processed_news.csv,data/processed_news.csv,0.315,0.565,0.645,1,,,,,
ed38fadb-317c-432c-8d02-75a66c4864b0,100,cross_context,NAR_news,20,data/processed_news.csv,data/processed_news.csv,0.175740868,0.404548587,0.525844245,1,,,,,
86dce17b-0583-4f3d-bb54-1e8311b3e2f0,100,intra_context,NAR_news,20,data/processed_news.csv,data/processed_news.csv,0.245,0.555,0.65,1,,,,,
0a67349b-54ec-4c28-b896-58c56c0ccc33,100,cross_context,NAR_news,20,data/processed_news.csv,data/processed_news.csv,0.160578911,0.374913853,0.505168849,1,,,,,
34befa8a-2343-4cfb-a033-b56216140c79,100,intra_context,NAR_news,20,data/processed_news.csv,data/processed_news.csv,0.335,0.535,0.675,1,,,,,
a30cb987-eaca-4f0b-9715-69169cf648db,100,cross_context,NAR_news,20,data/processed_news.csv,data/processed_news.csv,0.180565127,0.408683666,0.549965541,1,,,,,
37320f62-253e-4795-96e9-c94bbe04f0a8,100,intra_context,NAR_news,20,data/processed_news.csv,data/processed_news.csv,0.295,0.545,0.685,1,,,,,
9ea2dcc6-9db9-4317-bc4d-0027680b115b,100,cross_context,NAR_news,20,data/processed_news.csv,data/processed_news.csv,0.191592006,0.409372846,0.543073742,1,,,,,
d106b0af-438a-4afa-a86b-2d69ae55978d,100,intra_context,NAR_news,30,data/processed_news.csv,data/processed_news.csv,0.32,0.583333333,0.703333333,1,,,,,
262ca7d1-e179-4c1b-9aa9-753c0983b231,100,cross_context,NAR_news,30,data/processed_news.csv,data/processed_news.csv,0.212087912,0.473626374,0.597252747,1,,,,,
a7a71331-8bd6-4159-8372-2183077c406e,100,intra_context,NAR_news,30,data/processed_news.csv,data/processed_news.csv,0.33,0.57,0.73,1,,,,,
11f2cfc1-d891-4f90-a95c-841a5010af9c,100,cross_context,NAR_news,30,data/processed_news.csv,data/processed_news.csv,0.207692308,0.458241758,0.592307692,1,,,,,
f886edea-2311-43fd-bdd1-535a982bdf53,100,intra_context,NAR_news,30,data/processed_news.csv,data/processed_news.csv,0.326666667,0.603333333,0.703333333,1,,,,,
e791c18c-4622-458b-80a8-d0cbd2150494,100,cross_context,NAR_news,30,data/processed_news.csv,data/processed_news.csv,0.205494505,0.449450549,0.590659341,1,,,,,
8c732767-2443-487b-9be3-a996ae85c1dd,100,intra_context,NAR_news,30,data/processed_news.csv,data/processed_news.csv,0.333333333,0.64,0.76,1,,,,,
c029940c-de81-4f62-a8c9-b0e1b3eda08d,100,cross_context,NAR_news,30,data/processed_news.csv,data/processed_news.csv,0.206043956,0.457142857,0.587362637,1,,,,,
6e95ddbe-e3b0-4866-81e2-3c8042807b64,100,intra_context,NAR_news,30,data/processed_news.csv,data/processed_news.csv,0.34,0.62,0.75,1,,,,,
fc64202b-eb66-4371-9ea8-06b65e8f135a,100,cross_context,NAR_news,30,data/processed_news.csv,data/processed_news.csv,0.20989011,0.464285714,0.602747253,1,,,,,
9840c117-a854-4c47-a996-6462be306584,100,intra_context,NAR_news,40,data/processed_news.csv,data/processed_news.csv,0.395,0.675,0.785,1,,,,,
6e37bcf6-db56-4d37-8cec-d42c028cc787,100,cross_context,NAR_news,40,data/processed_news.csv,data/processed_news.csv,0.227684964,0.494033413,0.62673031,1,,,,,
cf4c879c-81f4-4087-b829-a38eb3b09aac,100,intra_context,NAR_news,40,data/processed_news.csv,data/processed_news.csv,0.39,0.665,0.775,1,,,,,
9623e77c-c5d7-4f05-882d-6522e661e720,100,cross_context,NAR_news,40,data/processed_news.csv,data/processed_news.csv,0.228639618,0.485918854,0.606682578,1,,,,,
c74a259a-6222-47a2-a2e0-ea9353a98071,100,intra_context,NAR_news,40,data/processed_news.csv,data/processed_news.csv,0.3675,0.65,0.7725,1,,,,,
79157713-f26f-467f-8056-e6af6b386190,100,cross_context,NAR_news,40,data/processed_news.csv,data/processed_news.csv,0.230071599,0.49451074,0.635799523,1,,,,,
a03336bf-c42c-430b-acbf-25ff18764b02,100,intra_context,NAR_news,40,data/processed_news.csv,data/processed_news.csv,0.38,0.6275,0.7325,1,,,,,
80056afe-20cf-41b0-b122-442a0b57ccd2,100,cross_context,NAR_news,40,data/processed_news.csv,data/processed_news.csv,0.238186158,0.490214797,0.633412888,1,,,,,
212f42c3-fc17-42eb-87e0-61aef0069d0c,100,intra_context,NAR_news,40,data/processed_news.csv,data/processed_news.csv,0.4,0.65,0.7575,1,,,,,
5ad9e73e-5634-4736-a25d-73c02766cc8f,100,cross_context,NAR_news,40,data/processed_news.csv,data/processed_news.csv,0.237708831,0.506921241,0.634367542,1,,,,,
bea3c7c0-e1fa-406b-b421-32dc741a2784,100,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.444,0.678,0.782,1,,,,,
6b436e92-535a-49cc-ab56-e687b8e6afde,100,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.247507586,0.524057217,0.658430863,1,,,,,
bffa9dd7-092d-4db4-abca-eaecb20adf4c,100,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.378,0.682,0.788,1,,,,,
bb18acdf-60b0-4cd8-95c5-0edb23391ab0,100,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.240572172,0.514954486,0.644126571,1,,,,,
626b93da-69ca-46f8-aed6-3cd07584f31b,100,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.398,0.662,0.794,1,,,,,
aa0bee08-30e2-438a-b723-285e183a0324,100,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.245340269,0.524924144,0.660598179,1,,,,,
73eb6402-ed9e-40d6-abcf-09efa45b66b7,100,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.376,0.654,0.798,1,,,,,
96825e6e-0d2f-4946-9d30-527b145dfbf7,100,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.25834417,0.521022974,0.644126571,1,,,,,
9fc128d6-c8fc-4d5a-a9c6-d572f1c7308c,100,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.396,0.672,0.78,1,,,,,
0abdb473-21fb-4c30-82b5-49417d132ed5,100,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.256610316,0.519722583,0.652362375,1,,,,,
c4d1921e-dd20-4dc9-9d42-497ae77bfd72,100,intra_context,NAR_news,65,data/processed_news.csv,data/processed_news.csv,0.403846154,0.671597633,0.798816568,1,,,,,
2173c06d-eb97-413c-b867-e98bf0ff7e19,100,cross_context,NAR_news,65,data/processed_news.csv,data/processed_news.csv,0.260594059,0.544950495,0.672475248,1,,,,,
9d49b952-31a7-4b57-8441-d1966ceddbde,100,intra_context,NAR_news,65,data/processed_news.csv,data/processed_news.csv,0.399408284,0.676035503,0.804733728,1,,,,,
75ebd9a9-1fe8-4774-b74d-7449ba113414,100,cross_context,NAR_news,65,data/processed_news.csv,data/processed_news.csv,0.257425743,0.536237624,0.659405941,1,,,,,
c43db334-87a4-4df9-ab22-3b021f3bed99,100,intra_context,NAR_news,65,data/processed_news.csv,data/processed_news.csv,0.439349112,0.717455621,0.828402367,1,,,,,
e7666ff1-d935-4489-a7d2-7c5116637c25,100,cross_context,NAR_news,65,data/processed_news.csv,data/processed_news.csv,0.25980198,0.533465347,0.674851485,1,,,,,
227af82e-8ece-4a48-a3de-97f7cc359967,100,intra_context,NAR_news,65,data/processed_news.csv,data/processed_news.csv,0.399408284,0.695266272,0.806213018,1,,,,,
4bd9d3d3-41c3-4642-aa56-095af4bf0194,100,cross_context,NAR_news,65,data/processed_news.csv,data/processed_news.csv,0.253861386,0.538217822,0.674059406,1,,,,,
be33c4e1-873d-4b31-b524-9cc446c59fb7,100,intra_context,NAR_news,65,data/processed_news.csv,data/processed_news.csv,0.430473373,0.692307692,0.781065089,1,,,,,
96e9455a-60bf-42a9-9324-345811a37d1f,100,cross_context,NAR_news,65,data/processed_news.csv,data/processed_news.csv,0.272079208,0.535445545,0.672871287,1,,,,,
99cb537c-eed1-4ae8-8e53-80db3dbc1a49,100,intra_context,NAR_news,80,data/processed_news.csv,data/processed_news.csv,0.423956931,0.682368775,0.798115747,1,,,,,
3a2c2a07-1f31-43c1-82d4-3bc950086338,100,cross_context,NAR_news,80,data/processed_news.csv,data/processed_news.csv,0.259697082,0.557443665,0.68858515,1,,,,,
335e6e53-10d5-4f49-80fa-148a0c0cb5a5,100,intra_context,NAR_news,80,data/processed_news.csv,data/processed_news.csv,0.407806191,0.714670256,0.819650067,1,,,,,
293d1068-2f3b-49d5-abca-25f5c0e44097,100,cross_context,NAR_news,80,data/processed_news.csv,data/processed_news.csv,0.268562985,0.549316587,0.678611008,1,,,,,
e84398e0-0bb6-43b7-95bd-348195a12464,100,intra_context,NAR_news,80,data/processed_news.csv,data/processed_news.csv,0.446837147,0.721399731,0.818304172,1,,,,,
ffea5445-31ad-440d-a704-fd16f8fbac75,100,cross_context,NAR_news,80,data/processed_news.csv,data/processed_news.csv,0.268562985,0.550424825,0.689693388,1,,,,,
a92bc3fb-5259-43b7-9ffc-8555a8d6542e,100,intra_context,NAR_news,80,data/processed_news.csv,data/processed_news.csv,0.415881561,0.725437416,0.818304172,1,,,,,
eb5bb01d-dd1b-4db7-a394-07b01a0882c1,100,cross_context,NAR_news,80,data/processed_news.csv,data/processed_news.csv,0.271148873,0.554857776,0.687846324,1,,,,,
4c9789b6-4b77-4999-b9cb-a40cf2401ebf,100,intra_context,NAR_news,80,data/processed_news.csv,data/processed_news.csv,0.397039031,0.685060565,0.788694482,1,,,,,
c9145dec-a300-4029-9bbb-780734eabeb1,100,cross_context,NAR_news,80,data/processed_news.csv,data/processed_news.csv,0.277428888,0.547100111,0.68156631,1,,,,,
a8eb0a99-1afd-4e7a-9035-636c3ccacd17,100,intra_context,NAR_news,100,data/processed_news.csv,data/processed_news.csv,0.43253012,0.696385542,0.808433735,1,,,,,
15f81d85-7336-44a1-88f9-50253d1ae599,100,cross_context,NAR_news,100,data/processed_news.csv,data/processed_news.csv,0.267080745,0.560041408,0.687715666,1,,,,,
0242e887-5eec-4138-98b7-fe9c9adafad0,100,intra_context,NAR_news,100,data/processed_news.csv,data/processed_news.csv,0.421686747,0.713253012,0.819277108,1,,,,,
3b90219a-c922-4aa8-82f0-849038becb58,100,cross_context,NAR_news,100,data/processed_news.csv,data/processed_news.csv,0.266390614,0.559351277,0.684610076,1,,,,,
8b446c77-0424-466e-9afa-bf4214c02d41,100,intra_context,NAR_news,100,data/processed_news.csv,data/processed_news.csv,0.437349398,0.739759036,0.838554217,1,,,,,
412d849c-a40d-4a2e-88f5-698c8cc5126a,100,cross_context,NAR_news,100,data/processed_news.csv,data/processed_news.csv,0.267425811,0.55521049,0.702553485,1,,,,,
20d86452-0582-4000-945b-7983f52fbf16,100,intra_context,NAR_news,100,data/processed_news.csv,data/processed_news.csv,0.419277108,0.702409639,0.808433735,1,,,,,
6c700fb9-09a1-4430-b240-88b3be7661bb,100,cross_context,NAR_news,100,data/processed_news.csv,data/processed_news.csv,0.271566598,0.556935818,0.692201518,1,,,,,
53e7251f-47f6-4ce6-9628-14c4c4910dd4,100,intra_context,NAR_news,100,data/processed_news.csv,data/processed_news.csv,0.413253012,0.724096386,0.808433735,1,,,,,
6d0cebb5-ea2b-4838-bebc-2f6cacec11f6,100,cross_context,NAR_news,100,data/processed_news.csv,data/processed_news.csv,0.27294686,0.55521049,0.688750863,1,,,,,
564fbade-0923-4d4b-9fc7-0e2cfa256c7d,2,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,1,1,1,1,,,,,
15fd6005-7199-4c44-b854-fdfcf4af7313,2,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.852941176,1,1,1,,,,,
777ea9fc-11f7-4e00-9e72-ec89f33500e5,2,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.7,1,1,1,,,,,
1a1c3977-4f17-4384-b9db-df241ca801c7,2,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.823529412,1,1,1,,,,,
396a978c-3759-49f4-b406-5eb15ee130c0,2,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,1,1,1,1,,,,,
8af15a36-cb90-4df8-88f8-ad3a7959d466,2,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.852941176,1,1,1,,,,,
94307058-0c0c-4340-a1a5-287913342efb,2,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.7,1,1,1,,,,,
67cde03c-610a-469b-be71-ffa59631249c,2,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.823529412,1,1,1,,,,,
c01b5c5e-65fe-401d-86b4-98af9611a38f,2,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.9,1,1,1,,,,,
b45d6e86-17ed-4c17-a906-eeb69ffbd497,2,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.911764706,1,1,1,,,,,
b04ce8ad-4505-4397-a07d-741060dfcafa,2,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,1,1,1,1,,,,,
080f3ff7-6ab2-4e42-87fa-47f854fcd45b,2,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.764705882,1,1,1,,,,,
a9ce6774-5526-4f0e-a933-aea97e32b017,2,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,1,1,1,1,,,,,
642c0e92-b505-414c-8c3e-ad492a4b150b,2,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.794117647,1,1,1,,,,,
85dcf00d-4b62-476c-92fc-8e00a08adbf6,5,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.88,1,1,1,,,,,
c698a10d-8cb4-45a0-bc44-6950166f059f,5,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.655172414,1,1,1,,,,,
b591f59c-f4ce-4165-80e2-a6cf0c4b0846,5,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.72,1,1,1,,,,,
6e14889a-117b-4fdb-a1be-94ea353158e1,5,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.643678161,1,1,1,,,,,
328b6ea3-d006-4ab8-a14d-6e9564793d85,5,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.8,1,1,1,,,,,
b09f6b92-8a03-465c-9163-3c539ff0ec58,5,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.597701149,1,1,1,,,,,
d117d6ea-1058-4244-b6df-838ea57d2c06,5,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.72,1,1,1,,,,,
8560f990-714f-4557-a24e-8501175c58eb,5,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.528735632,1,1,1,,,,,
bdb467bc-c45f-40f4-afb5-711875c3b4fe,5,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.88,1,1,1,,,,,
dfd312a9-1ee5-4682-a5d9-2cd7278b9fb1,5,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.597701149,1,1,1,,,,,
7764ca7d-91a0-4522-b0fc-3f69584900b8,10,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.76,0.96,1,1,,,,,
107009be-2b2a-4486-a469-3698f1478455,10,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.503144654,0.899371069,1,1,,,,,
17e8db34-fd7f-42e9-bedf-be91e073cc95,10,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.72,0.96,1,1,,,,,
7d2a7afe-48dd-493d-bc1d-2c8d9631760d,10,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.503144654,0.899371069,1,1,,,,,
02e5b984-6710-4292-9df4-dadb5d5cdf1f,10,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.76,0.96,1,1,,,,,
0148f6b7-ad5e-44b2-90e7-8c055ebc02af,10,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.471698113,0.918238994,1,1,,,,,
d02fa190-1519-4720-b30a-57628d046cac,10,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.7,0.96,1,1,,,,,
b2b53c06-84d0-4b98-86b8-8a84ea449f23,10,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.452830189,0.905660377,1,1,,,,,
56ee2b1a-2457-4809-8699-0cd6c8d86491,10,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.66,1,1,1,,,,,
c7eb9602-61b7-42c5-aef7-98b93019abb5,10,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.465408805,0.949685535,1,1,,,,,
aa4a0d0b-17a5-4850-93be-d24b09f832fc,15,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.68,0.933333333,0.973333333,1,,,,,
5521f0b3-9c3c-4825-ab43-666275d3c90c,15,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.428030303,0.814393939,0.958333333,1,,,,,
34c39426-dfc2-484a-b9e2-1c5a929f059a,15,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.626666667,0.853333333,1,1,,,,,
a3895863-0b11-49e2-a7b6-8af2e8d11383,15,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.454545455,0.814393939,0.96969697,1,,,,,
76e4759d-1bc1-4896-9a7d-ac3d314f22e2,15,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.68,0.946666667,0.973333333,1,,,,,
347edadc-edfa-4bae-b0e4-3e3eb61026cb,15,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.439393939,0.821969697,0.984848485,1,,,,,
4a384316-a887-4b89-9721-07fd3e3cb06e,15,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.613333333,0.906666667,0.986666667,1,,,,,
4d8578e4-91a4-45d2-b26c-8ad4831d3a0b,15,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.439393939,0.825757576,0.96969697,1,,,,,
24b129f5-9197-4d6b-89af-d629592607cc,15,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.64,0.92,0.986666667,1,,,,,
99d4de6f-b961-4fef-841a-174fa09bc40a,15,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.420454545,0.829545455,0.973484848,1,,,,,
0e67a662-f0c5-4e87-839c-b6a6223775de,25,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.592,0.888,0.968,1,,,,,
ae9279a4-e4f1-4195-a768-001c8698b50c,25,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.401590457,0.749502982,0.892644135,1,,,,,
59f4acbc-2408-49bc-9a9a-5ae8ef493da5,25,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.6,0.808,0.936,1,,,,,
b6bbf163-942a-40bd-a2a4-abeabf6b19f0,25,cross_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.425447316,0.763419483,0.890656064,1,,,,,
82a6f8ef-41b0-4442-8bb1-a553c09bf33f,25,intra_context,NAR_news,50,data/processed_news.csv,data/processed_news.csv,0.592,0.904,0.968,1,,,,,
